id,timestamp,runtime(ms),A-X00-Y00,A-X01-Y00,A-X02-Y00,A-X03-Y00,A-X04-Y00,A-X05-Y00,A-X06-Y00,A-X07-Y00,A-X08-Y00,A-X09-Y00,A-X10-Y00,A-X11-Y00,A-X00-Y01,A-X01-Y01,A-X02-Y01,A-X03-Y01,A-X04-Y01,A-X05-Y01,A-X06-Y01,A-X07-Y01,A-X08-Y01,A-X09-Y01,A-X10-Y01,A-X11-Y01,A-X00-Y02,A-X01-Y02,A-X02-Y02,A-X03-Y02,A-X04-Y02,A-X05-Y02,A-X06-Y02,A-X07-Y02,A-X08-Y02,A-X09-Y02,A-X10-Y02,A-X11-Y02,A-X00-Y03,A-X01-Y03,A-X02-Y03,A-X03-Y03,A-X04-Y03,A-X05-Y03,A-X06-Y03,A-X07-Y03,A-X08-Y03,A-X09-Y03,A-X10-Y03,A-X11-Y03,A-X00-Y04,A-X01-Y04,A-X02-Y04,A-X03-Y04,A-X04-Y04,A-X05-Y04,A-X06-Y04,A-X07-Y04,A-X08-Y04,A-X09-Y04,A-X10-Y04,A-X11-Y04,A-X00-Y05,A-X01-Y05,A-X02-Y05,A-X03-Y05,A-X04-Y05,A-X05-Y05,A-X06-Y05,A-X07-Y05,A-X08-Y05,A-X09-Y05,A-X10-Y05,A-X11-Y05,A-X00-Y06,A-X01-Y06,A-X02-Y06,A-X03-Y06,A-X04-Y06,A-X05-Y06,A-X06-Y06,A-X07-Y06,A-X08-Y06,A-X09-Y06,A-X10-Y06,A-X11-Y06,A-X00-Y07,A-X01-Y07,A-X02-Y07,A-X03-Y07,A-X04-Y07,A-X05-Y07,A-X06-Y07,A-X07-Y07,A-X08-Y07,A-X09-Y07,A-X10-Y07,A-X11-Y07,A-X00-Y08,A-X01-Y08,A-X02-Y08,A-X03-Y08,A-X04-Y08,A-X05-Y08,A-X06-Y08,A-X07-Y08,A-X08-Y08,A-X09-Y08,A-X10-Y08,A-X11-Y08,A-X00-Y09,A-X01-Y09,A-X02-Y09,A-X03-Y09,A-X04-Y09,A-X05-Y09,A-X06-Y09,A-X07-Y09,A-X08-Y09,A-X09-Y09,A-X10-Y09,A-X11-Y09
85,20241024-172551,3469,2357,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0
86,20241024-172552,3505,2357,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,0,0,0,0,0,0,0
87,20241024-172552,3548,2356,0,0,0,0,0,0,0,0,0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2133,0,0,0,0,0,0,0,0,0,0,0
88,20241024-172552,3575,2361,0,0,0,0,0,0,0,0,0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0
89,20241024-172552,3607,2357,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,0,0,0
90,20241024-172552,3657,2352,0,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0
91,20241024-172552,3690,2349,0,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0
92,20241024-172552,3762,2346,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,2367,0,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0
93,20241024-172552,3791,2349,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0
94,20241024-172552,3822,2343,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,0,0,0,0,0
95,20241024-172552,3855,2345,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0
96,20241024-172552,3904,2343,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
97,20241024-172552,3941,2347,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,0
98,20241024-172552,3973,2349,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,2367,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
99,20241024-172552,4009,2350,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0
100,20241024-172552,4057,2351,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,2367,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
101,20241024-172552,4093,2349,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2130,0,0,0,0,0,0,0,0,0,0,0
102,20241024-172552,4141,2351,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
103,20241024-172552,4194,2357,0,0,0,0,0,0,0,0,0,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0
104,20241024-172552,4224,2351,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2130,0,0,0,0,0,0,0,0,0,0,0
105,20241024-172552,4258,2350,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,2379,0,0,0,0,0,0,0,0,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,0
106,20241024-172552,4307,2350,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
107,20241024-172552,4345,2347,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0
108,20241024-172552,4376,2345,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,0,0,0,0,0,0,0
109,20241024-172552,4424,2348,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2151,0,0,0,0,0,0,0,0,0,0,0
110,20241024-172552,4458,2347,0,0,0,0,0,0,0,0,0,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2151,0,0,0,0,0,0,0,0,0,0,0
111,20241024-172553,4508,2350,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,2148,0,0,0,0,0,0,0,0,0,0,0
112,20241024-172553,4540,2355,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,0,0,0
113,20241024-172553,4589,2349,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0
114,20241024-172553,4623,2348,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0
115,20241024-172553,4661,2344,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,2146,0,0,0,0,0,0,0,0,0,0,0
116,20241024-172553,4692,2351,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,2143,0,0,0,0,0,0,0,0,0,0,0
117,20241024-172553,4740,2349,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0
118,20241024-172553,4773,2349,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0
119,20241024-172553,4805,2351,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
120,20241024-172553,4856,2349,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,0,0,0,0,0
121,20241024-172553,4908,2351,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0
122,20241024-172553,4941,2357,0,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,2152,0,0,0,0,0,0,0,0,0,0,0
123,20241024-172553,4989,2355,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,2164,0,0,0,0,0,0,0,0,0,0,0
124,20241024-172553,5022,2355,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0
125,20241024-172553,5059,2355,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,2383,0,0,0,0,0,0,0,0,0,0,0,2171,0,0,0,0,0,0,0,0,0,0,0
126,20241024-172553,5093,2351,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,2391,0,0,0,0,0,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,0,0,0,0
127,20241024-172553,5142,2344,0,0,0,0,0,0,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,2392,0,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,0,0,0,0,0,0,0,0
128,20241024-172553,5175,2341,0,0,0,0,0,0,0,0,0,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,2393,0,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,0,0,0,0,0,0,0,0
